pollster,pollster_score,sample_size,candidate_name,candidate_support
Ipsos,-0.9,3208,Robert F. Kennedy,13
Ipsos,-0.9,3934,Joe Biden,35
Ipsos,-0.9,3934,Donald Trump,36
Ipsos,-0.9,3934,Joe Biden,33
Ipsos,-0.9,3934,Donald Trump,35
Ipsos,-0.9,3934,Robert F. Kennedy,13
Noble Predictive Insights,-0.4,1003,Joe Biden,41
Noble Predictive Insights,-0.4,1003,Donald Trump,44
Noble Predictive Insights,-0.4,1003,Joe Biden,36
Noble Predictive Insights,-0.4,1003,Donald Trump,43
Noble Predictive Insights,-0.4,1003,Robert F. Kennedy,8
Noble Predictive Insights,-0.4,1003,Cornel West,1
Noble Predictive Insights,-0.4,1003,Jill Stein,2
University of Massachusetts Lowell/YouGov,-1,600,Joe Biden,42
University of Massachusetts Lowell/YouGov,-1,600,Donald Trump,36
University of Massachusetts Lowell/YouGov,-1,600,Robert F. Kennedy,11
Redfield & Wilton Strategies,0.4,1155,Joe Biden,43
Redfield & Wilton Strategies,0.4,1155,Donald Trump,42
Redfield & Wilton Strategies,0.4,1155,Robert F. Kennedy,5
Morning Consult,-0.3,4000,Joe Biden,43
Morning Consult,-0.3,4000,Donald Trump,44
YouGov,-1.1,1201,Joe Biden,45
YouGov,-1.1,1201,Donald Trump,45
YouGov,-1.1,1201,Joe Biden,43
YouGov,-1.1,1201,Donald Trump,44
Beacon/Shaw,-1.1,1126,Joe Biden,40
Beacon/Shaw,-1.1,1126,Donald Trump,43
Beacon/Shaw,-1.1,1126,Robert F. Kennedy,11
Beacon/Shaw,-1.1,1126,Cornel West,2
Beacon/Shaw,-1.1,1126,Jill Stein,2
Beacon/Shaw,-1.1,1126,Joe Biden,48
Beacon/Shaw,-1.1,1126,Donald Trump,49
Mason-Dixon,-1.1,500,Joe Biden,31.4
Mason-Dixon,-1.1,500,Donald Trump,50
Mason-Dixon,-1.1,500,Robert F. Kennedy,11.2
Morning Consult,-0.3,459,Joe Biden,39
Morning Consult,-0.3,459,Donald Trump,44
Morning Consult,-0.3,459,Robert F. Kennedy,7
Morning Consult,-0.3,459,Cornel West,2
Morning Consult,-0.3,459,Jill Stein,1
Morning Consult,-0.3,459,Joe Biden,47
Morning Consult,-0.3,459,Donald Trump,47
Morning Consult,-0.3,459,Kamala Harris,44
Morning Consult,-0.3,459,Donald Trump,47
Ipsos,-0.9,1730,Joe Biden,37
Ipsos,-0.9,1730,Donald Trump,35
Ipsos,-0.9,1730,Robert F. Kennedy,5
Ipsos,-0.9,1730,Joe Biden,48
Ipsos,-0.9,1730,Donald Trump,48
Morning Consult,-0.3,693,Joe Biden,42
Morning Consult,-0.3,693,Donald Trump,43
Morning Consult,-0.3,693,Robert F. Kennedy,6
Morning Consult,-0.3,693,Cornel West,1
Morning Consult,-0.3,693,Jill Stein,1
Morning Consult,-0.3,693,Joe Biden,46
Morning Consult,-0.3,693,Donald Trump,47
Morning Consult,-0.3,693,Kamala Harris,41
Morning Consult,-0.3,693,Donald Trump,49
Morning Consult,-0.3,10243,Joe Biden,43
Morning Consult,-0.3,10243,Donald Trump,44
Morning Consult,-0.3,795,Joe Biden,40
Morning Consult,-0.3,795,Donald Trump,45
Morning Consult,-0.3,795,Robert F. Kennedy,7
Morning Consult,-0.3,795,Cornel West,1
Morning Consult,-0.3,795,Jill Stein,2
Morning Consult,-0.3,795,Joe Biden,44
Morning Consult,-0.3,795,Donald Trump,49
Morning Consult,-0.3,795,Kamala Harris,42
Morning Consult,-0.3,795,Donald Trump,51
Morning Consult,-0.3,795,Joe Biden,39
Morning Consult,-0.3,795,Donald Trump,44
Morning Consult,-0.3,795,Robert F. Kennedy,8
Morning Consult,-0.3,795,Cornel West,1
Morning Consult,-0.3,795,Jill Stein,1
Morning Consult,-0.3,795,Joe Biden,44
Morning Consult,-0.3,795,Donald Trump,47
Morning Consult,-0.3,795,Kamala Harris,41
Morning Consult,-0.3,795,Donald Trump,49
Morning Consult,-0.3,704,Joe Biden,42
Morning Consult,-0.3,704,Donald Trump,40
Morning Consult,-0.3,704,Robert F. Kennedy,7
Morning Consult,-0.3,704,Cornel West,1
Morning Consult,-0.3,704,Jill Stein,2
Morning Consult,-0.3,704,Joe Biden,46
Morning Consult,-0.3,704,Donald Trump,45
Morning Consult,-0.3,704,Kamala Harris,44
Morning Consult,-0.3,704,Donald Trump,47
Morning Consult,-0.3,704,Joe Biden,38
Morning Consult,-0.3,704,Donald Trump,46
Morning Consult,-0.3,704,Robert F. Kennedy,7
Morning Consult,-0.3,704,Cornel West,1
Morning Consult,-0.3,704,Jill Stein,1
Morning Consult,-0.3,704,Joe Biden,42
Morning Consult,-0.3,704,Donald Trump,49
Morning Consult,-0.3,704,Kamala Harris,40
Morning Consult,-0.3,704,Donald Trump,50
Morning Consult,-0.3,812,Joe Biden,42
Morning Consult,-0.3,812,Donald Trump,45
Morning Consult,-0.3,812,Robert F. Kennedy,7
Morning Consult,-0.3,812,Cornel West,2
Morning Consult,-0.3,812,Jill Stein,1
Morning Consult,-0.3,812,Joe Biden,46
Morning Consult,-0.3,812,Donald Trump,48
Morning Consult,-0.3,812,Kamala Harris,43
Morning Consult,-0.3,812,Donald Trump,50
Morning Consult,-0.3,4000,Joe Biden,43
Morning Consult,-0.3,4000,Donald Trump,44
SurveyUSA,-1.3,625,Joe Biden,44
SurveyUSA,-1.3,625,Donald Trump,42
Morning Consult,-0.3,4000,Joe Biden,43
Morning Consult,-0.3,4000,Donald Trump,43
Morning Consult,-0.3,4000,Joe Biden,43
Morning Consult,-0.3,4000,Donald Trump,43
RMG Research,-0.4,2000,Joe Biden,42
RMG Research,-0.4,2000,Donald Trump,39
RMG Research,-0.4,2000,Robert F. Kennedy,11
RMG Research,-0.4,2000,Joe Biden,44
RMG Research,-0.4,2000,Donald Trump,42
High Point University,-0.4,1002,Joe Biden,38
High Point University,-0.4,1002,Donald Trump,43
High Point University,-0.4,804,Joe Biden,42
High Point University,-0.4,804,Donald Trump,44
Siena/NYT,-1.5,626,Joe Biden,33
Siena/NYT,-1.5,626,Donald Trump,42
Siena/NYT,-1.5,626,Robert F. Kennedy,10
Siena/NYT,-1.5,626,Jill Stein,2
Siena/NYT,-1.5,626,Cornel West,0
Siena/NYT,-1.5,626,Lars Mapstead,1
Siena/NYT,-1.5,626,Joe Biden,42
Siena/NYT,-1.5,626,Donald Trump,49
Siena/NYT,-1.5,626,Joe Biden,35
Siena/NYT,-1.5,626,Donald Trump,44
Siena/NYT,-1.5,626,Robert F. Kennedy,8
Siena/NYT,-1.5,626,Jill Stein,2
Siena/NYT,-1.5,626,Cornel West,0
Siena/NYT,-1.5,626,Lars Mapstead,1
Siena/NYT,-1.5,626,Joe Biden,43
Siena/NYT,-1.5,626,Donald Trump,49
Siena/NYT,-1.5,604,Joe Biden,31
Siena/NYT,-1.5,604,Donald Trump,39
Siena/NYT,-1.5,604,Robert F. Kennedy,9
Siena/NYT,-1.5,604,Jill Stein,1
Siena/NYT,-1.5,604,Cornel West,0
Siena/NYT,-1.5,604,Lars Mapstead,1
Siena/NYT,-1.5,604,Joe Biden,39
Siena/NYT,-1.5,604,Donald Trump,49
Siena/NYT,-1.5,604,Joe Biden,34
Siena/NYT,-1.5,604,Donald Trump,42
Siena/NYT,-1.5,604,Robert F. Kennedy,8
Siena/NYT,-1.5,604,Jill Stein,0
Siena/NYT,-1.5,604,Cornel West,0
Siena/NYT,-1.5,604,Lars Mapstead,2
Siena/NYT,-1.5,604,Joe Biden,41
Siena/NYT,-1.5,604,Donald Trump,50
Siena/NYT,-1.5,616,Joe Biden,36
Siena/NYT,-1.5,616,Donald Trump,38
Siena/NYT,-1.5,616,Robert F. Kennedy,9
Siena/NYT,-1.5,616,Jill Stein,1
Siena/NYT,-1.5,616,Cornel West,0
Siena/NYT,-1.5,616,Lars Mapstead,1
Siena/NYT,-1.5,616,Joe Biden,42
Siena/NYT,-1.5,616,Donald Trump,49
Siena/NYT,-1.5,616,Joe Biden,42
Siena/NYT,-1.5,616,Donald Trump,39
Siena/NYT,-1.5,616,Robert F. Kennedy,7
Siena/NYT,-1.5,616,Jill Stein,1
Siena/NYT,-1.5,616,Cornel West,0
Siena/NYT,-1.5,616,Lars Mapstead,1
Siena/NYT,-1.5,616,Joe Biden,47
Siena/NYT,-1.5,616,Donald Trump,46
Siena/NYT,-1.5,614,Joe Biden,27
Siena/NYT,-1.5,614,Donald Trump,41
Siena/NYT,-1.5,614,Robert F. Kennedy,12
Siena/NYT,-1.5,614,Jill Stein,2
Siena/NYT,-1.5,614,Cornel West,0
Siena/NYT,-1.5,614,Lars Mapstead,2
Siena/NYT,-1.5,614,Joe Biden,38
Siena/NYT,-1.5,614,Donald Trump,50
Siena/NYT,-1.5,614,Joe Biden,30
Siena/NYT,-1.5,614,Donald Trump,44
Siena/NYT,-1.5,614,Robert F. Kennedy,11
Siena/NYT,-1.5,614,Jill Stein,1
Siena/NYT,-1.5,614,Cornel West,0
Siena/NYT,-1.5,614,Lars Mapstead,2
Siena/NYT,-1.5,614,Joe Biden,38
Siena/NYT,-1.5,614,Donald Trump,51
Siena/NYT,-1.5,1023,Joe Biden,36
Siena/NYT,-1.5,1023,Donald Trump,40
Siena/NYT,-1.5,1023,Robert F. Kennedy,10
Siena/NYT,-1.5,1023,Jill Stein,1
Siena/NYT,-1.5,1023,Cornel West,0
Siena/NYT,-1.5,1023,Lars Mapstead,0
Siena/NYT,-1.5,1023,Joe Biden,44
Siena/NYT,-1.5,1023,Donald Trump,47
Siena/NYT,-1.5,1023,Joe Biden,37
Siena/NYT,-1.5,1023,Donald Trump,41
Siena/NYT,-1.5,1023,Robert F. Kennedy,9
Siena/NYT,-1.5,1023,Jill Stein,1
Siena/NYT,-1.5,1023,Cornel West,0
Siena/NYT,-1.5,1023,Lars Mapstead,0
Siena/NYT,-1.5,1023,Joe Biden,45
Siena/NYT,-1.5,1023,Donald Trump,48
Siena/NYT,-1.5,614,Joe Biden,38
Siena/NYT,-1.5,614,Donald Trump,38
Siena/NYT,-1.5,614,Robert F. Kennedy,9
Siena/NYT,-1.5,614,Jill Stein,1
Siena/NYT,-1.5,614,Cornel West,0
Siena/NYT,-1.5,614,Lars Mapstead,0
Siena/NYT,-1.5,614,Joe Biden,47
Siena/NYT,-1.5,614,Donald Trump,45
Siena/NYT,-1.5,614,Joe Biden,39
Siena/NYT,-1.5,614,Donald Trump,40
Siena/NYT,-1.5,614,Robert F. Kennedy,8
Siena/NYT,-1.5,614,Jill Stein,0
Siena/NYT,-1.5,614,Cornel West,0
Siena/NYT,-1.5,614,Lars Mapstead,0
Siena/NYT,-1.5,614,Joe Biden,46
Siena/NYT,-1.5,614,Donald Trump,47
SSRS,-0.2,501,Joe Biden,29
SSRS,-0.2,501,Donald Trump,47
SSRS,-0.2,501,Robert F. Kennedy,8
Emerson,-1.1,1115,Joe Biden,56
Emerson,-1.1,1115,Donald Trump,34.5
Emerson,-1.1,1115,Joe Biden,49.9
Emerson,-1.1,1115,Donald Trump,32.5
Emerson,-1.1,1115,Robert F. Kennedy,5.8
Emerson,-1.1,1115,Cornel West,3
Emerson,-1.1,1115,Jill Stein,1
Morning Consult,-0.3,4000,Joe Biden,44
Morning Consult,-0.3,4000,Donald Trump,43
Big Village,1.7,4040,Joe Biden,34
Big Village,1.7,4040,Donald Trump,35.8
Big Village,1.7,4040,Robert F. Kennedy,9.2
Big Village,1.7,4040,Cornel West,2.1
Big Village,1.7,3229,Joe Biden,39
Big Village,1.7,3229,Donald Trump,38.5
Big Village,1.7,3229,Robert F. Kennedy,9.1
Big Village,1.7,3229,Cornel West,1.7
Big Village,1.7,2867,Joe Biden,41.9
Big Village,1.7,2867,Donald Trump,40.6
Big Village,1.7,2867,Robert F. Kennedy,8.8
Big Village,1.7,2867,Cornel West,1.2
Clarity,-0.2,1076,Joe Biden,46
Clarity,-0.2,1076,Donald Trump,49
PPP,0,719,Joe Biden,60
PPP,0,719,Donald Trump,32
YouGov,-1.1,1598,Joe Biden,43
YouGov,-1.1,1598,Donald Trump,43
YouGov,-1.1,1598,Robert F. Kennedy,3
YouGov,-1.1,1598,Cornel West,1
YouGov,-1.1,1598,Jill Stein,1
Morning Consult,-0.3,4000,Joe Biden,44
Morning Consult,-0.3,4000,Donald Trump,43
Cherry Communications,0.2,609,Joe Biden,42
Cherry Communications,0.2,609,Donald Trump,51
Cherry Communications,0.2,609,Joe Biden,37
Cherry Communications,0.2,609,Donald Trump,46
Cherry Communications,0.2,609,Robert F. Kennedy,10
Morning Consult,-0.3,4000,Joe Biden,44
Morning Consult,-0.3,4000,Donald Trump,43
Ipsos,-0.9,407,Joe Biden,46
Ipsos,-0.9,407,Donald Trump,44
Ipsos,-0.9,407,Joe Biden,47
Ipsos,-0.9,407,Donald Trump,43
Quinnipiac,-0.5,1457,Joe Biden,50
Quinnipiac,-0.5,1457,Donald Trump,44
Quinnipiac,-0.5,1457,Joe Biden,40
Quinnipiac,-0.5,1457,Donald Trump,39
Quinnipiac,-0.5,1457,Robert F. Kennedy,12
Quinnipiac,-0.5,1457,Cornel West,1
Quinnipiac,-0.5,1457,Jill Stein,4
Cygnal,-1.1,600,Joe Biden,38.1
Cygnal,-1.1,600,Donald Trump,42.6
Cygnal,-1.1,600,Robert F. Kennedy,8.8
Morning Consult,-0.3,9918,Joe Biden,43
Morning Consult,-0.3,9918,Donald Trump,44
North Star Opinion Research,0.3,600,Joe Biden,39
North Star Opinion Research,0.3,600,Donald Trump,49
North Star Opinion Research,0.3,600,Joe Biden,33
North Star Opinion Research,0.3,600,Donald Trump,41
North Star Opinion Research,0.3,600,Robert F. Kennedy,13
Morning Consult,-0.3,4000,Joe Biden,42
Morning Consult,-0.3,4000,Donald Trump,44
Redfield & Wilton Strategies,0.4,529,Joe Biden,42
Redfield & Wilton Strategies,0.4,529,Donald Trump,44
Redfield & Wilton Strategies,0.4,529,Robert F. Kennedy,7
Redfield & Wilton Strategies,0.4,529,Jill Stein,2
Redfield & Wilton Strategies,0.4,586,Joe Biden,38
Redfield & Wilton Strategies,0.4,586,Donald Trump,47
Redfield & Wilton Strategies,0.4,586,Robert F. Kennedy,6
Redfield & Wilton Strategies,0.4,586,Jill Stein,0
Redfield & Wilton Strategies,0.4,486,Joe Biden,38
Redfield & Wilton Strategies,0.4,486,Donald Trump,43
Redfield & Wilton Strategies,0.4,486,Robert F. Kennedy,5
Redfield & Wilton Strategies,0.4,486,Jill Stein,0
Redfield & Wilton Strategies,0.4,522,Joe Biden,37
Redfield & Wilton Strategies,0.4,522,Donald Trump,43
Redfield & Wilton Strategies,0.4,522,Robert F. Kennedy,7
Redfield & Wilton Strategies,0.4,522,Jill Stein,1
Redfield & Wilton Strategies,0.4,553,Joe Biden,37
Redfield & Wilton Strategies,0.4,553,Donald Trump,44
Redfield & Wilton Strategies,0.4,553,Robert F. Kennedy,7
Redfield & Wilton Strategies,0.4,553,Jill Stein,0
Redfield & Wilton Strategies,0.4,509,Joe Biden,41
Redfield & Wilton Strategies,0.4,509,Donald Trump,43
Redfield & Wilton Strategies,0.4,509,Robert F. Kennedy,7
Redfield & Wilton Strategies,0.4,509,Jill Stein,0
Slingshot Strategies,0.1,1059,Joe Biden,56
Slingshot Strategies,0.1,1059,Donald Trump,37
TIPP,-0.4,1264,Joe Biden,42
TIPP,-0.4,1264,Donald Trump,40
TIPP,-0.4,1264,Joe Biden,39
TIPP,-0.4,1264,Donald Trump,38
TIPP,-0.4,1264,Robert F. Kennedy,12
TIPP,-0.4,1264,Cornel West,1
TIPP,-0.4,1264,Jill Stein,1
Morning Consult,-0.3,4000,Joe Biden,42
Morning Consult,-0.3,4000,Donald Trump,44
Suffolk,-1,1000,Joe Biden,36.7
Suffolk,-1,1000,Donald Trump,37.1
Suffolk,-1,1000,Robert F. Kennedy,8
Suffolk,-1,1000,Cornel West,1.6
Suffolk,-1,1000,Jill Stein,1.2
Data for Progress,-1.2,1240,Joe Biden,47
Data for Progress,-1.2,1240,Donald Trump,46
Data for Progress,-1.2,1240,Joe Biden,40
Data for Progress,-1.2,1240,Donald Trump,41
Data for Progress,-1.2,1240,Robert F. Kennedy,12
Data for Progress,-1.2,1240,Cornel West,1
Data for Progress,-1.2,1240,Chase Oliver,1
Data for Progress,-1.2,1240,Jill Stein,1
Morning Consult,-0.3,4000,Joe Biden,42
Morning Consult,-0.3,4000,Donald Trump,43
Redfield & Wilton Strategies,0.4,1133,Joe Biden,41
Redfield & Wilton Strategies,0.4,1133,Donald Trump,43
Redfield & Wilton Strategies,0.4,1133,Robert F. Kennedy,7
Redfield & Wilton Strategies,0.4,1133,Jill Stein,0
co/efficient,0.3,1755,Joe Biden,39
co/efficient,0.3,1755,Donald Trump,43
Morning Consult,-0.3,4000,Joe Biden,43
Morning Consult,-0.3,4000,Donald Trump,43
McLaughlin,1.6,800,Joe Biden,40
McLaughlin,1.6,800,Donald Trump,37
McLaughlin,1.6,800,Robert F. Kennedy,8
McLaughlin,1.6,800,Cornel West,1
McLaughlin,1.6,800,Jill Stein,2
McLaughlin,1.6,800,Lars Mapstead,0.4
McLaughlin,1.6,800,Joe Biden,42
McLaughlin,1.6,800,Donald Trump,41
McLaughlin,1.6,800,Jill Stein,3
McLaughlin,1.6,800,Lars Mapstead,2
McLaughlin,1.6,800,Joe Biden,48
McLaughlin,1.6,800,Donald Trump,44
McLaughlin,1.6,600,Joe Biden,40
McLaughlin,1.6,600,Donald Trump,40
McLaughlin,1.6,600,Robert F. Kennedy,9
McLaughlin,1.6,600,Cornel West,1
McLaughlin,1.6,600,Jill Stein,1
McLaughlin,1.6,600,Lars Mapstead,0.5
McLaughlin,1.6,600,Joe Biden,41
McLaughlin,1.6,600,Donald Trump,46
McLaughlin,1.6,600,Jill Stein,3
McLaughlin,1.6,600,Lars Mapstead,1
McLaughlin,1.6,600,Joe Biden,46
McLaughlin,1.6,600,Donald Trump,49
Kaiser Family Foundation,-0.3,1243,Joe Biden,46
Kaiser Family Foundation,-0.3,1243,Donald Trump,45
Ipsos,-0.9,856,Joe Biden,40
Ipsos,-0.9,856,Donald Trump,39
Ipsos,-0.9,1022,Joe Biden,35
Ipsos,-0.9,1022,Donald Trump,37
Ipsos,-0.9,856,Joe Biden,39
Ipsos,-0.9,856,Donald Trump,38
Ipsos,-0.9,856,Robert F. Kennedy,8
Ipsos,-0.9,1022,Joe Biden,34
Ipsos,-0.9,1022,Donald Trump,36
Ipsos,-0.9,1022,Robert F. Kennedy,8
YouGov,-1.1,1479,Joe Biden,43
YouGov,-1.1,1479,Donald Trump,44
YouGov,-1.1,1479,Robert F. Kennedy,3
YouGov,-1.1,1479,Cornel West,1
YouGov,-1.1,1479,Jill Stein,1
Morning Consult,-0.3,4000,Joe Biden,43
Morning Consult,-0.3,4000,Donald Trump,43
Ipsos,-0.9,2260,Joe Biden,38
Ipsos,-0.9,2260,Donald Trump,40
Ipsos,-0.9,2260,Joe Biden,35
Ipsos,-0.9,2260,Donald Trump,37
Ipsos,-0.9,2260,Robert F. Kennedy,10
Ipsos,-0.9,2260,Cornel West,2
Ipsos,-0.9,2260,Jill Stein,1
Fabrizio/Impact,-0.3,600,Joe Biden,45
Fabrizio/Impact,-0.3,600,Donald Trump,49
Fabrizio/Impact,-0.3,600,Joe Biden,41
Fabrizio/Impact,-0.3,600,Donald Trump,46
Fabrizio/Impact,-0.3,600,Jill Stein,5
Fabrizio/Impact,-0.3,600,Chase Oliver,3
Digital Research,0.2,609,Joe Biden,40
Digital Research,0.2,609,Donald Trump,41
Digital Research,0.2,609,Robert F. Kennedy,10
Digital Research,0.2,609,Jill Stein,6
Digital Research,0.2,609,Cornel West,1
Digital Research,0.2,609,Joe Biden,41
Digital Research,0.2,609,Donald Trump,41
Digital Research,0.2,609,Robert F. Kennedy,11
Digital Research,0.2,609,Jill Stein,6
Digital Research,0.2,609,Cornel West,1
Digital Research,0.2,609,Joe Biden,41
Digital Research,0.2,609,Donald Trump,42
Digital Research,0.2,609,Robert F. Kennedy,11
Digital Research,0.2,609,Jill Stein,6
Digital Research,0.2,609,Joe Biden,42
Digital Research,0.2,609,Donald Trump,43
Digital Research,0.2,609,Robert F. Kennedy,15
Digital Research,0.2,609,Joe Biden,51
Digital Research,0.2,609,Donald Trump,49
Morning Consult,-0.3,4000,Joe Biden,44
Morning Consult,-0.3,4000,Donald Trump,43
Data Orbital,-0.9,550,Joe Biden,38.8
Data Orbital,-0.9,550,Donald Trump,38.1
Data Orbital,-0.9,550,Robert F. Kennedy,13.5
Emerson,-1.1,1000,Joe Biden,47.7
Emerson,-1.1,1000,Donald Trump,52.3
Emerson,-1.1,1000,Joe Biden,40.2
Emerson,-1.1,1000,Donald Trump,43.6
Emerson,-1.1,1000,Robert F. Kennedy,8.5
Emerson,-1.1,1000,Cornel West,0.9
Emerson,-1.1,1000,Jill Stein,0.7
Emerson,-1.1,1000,Joe Biden,49.2
Emerson,-1.1,1000,Donald Trump,50.8
Emerson,-1.1,1000,Joe Biden,39
Emerson,-1.1,1000,Donald Trump,45.1
Emerson,-1.1,1000,Robert F. Kennedy,4.8
Emerson,-1.1,1000,Cornel West,1.8
Emerson,-1.1,1000,Jill Stein,1.5
Emerson,-1.1,1000,Joe Biden,48.8
Emerson,-1.1,1000,Donald Trump,51.2
Emerson,-1.1,1000,Joe Biden,40.8
Emerson,-1.1,1000,Donald Trump,45
Emerson,-1.1,1000,Robert F. Kennedy,5.5
Emerson,-1.1,1000,Cornel West,0.8
Emerson,-1.1,1000,Jill Stein,1
Emerson,-1.1,1000,Joe Biden,47.9
Emerson,-1.1,1000,Donald Trump,52.1
Emerson,-1.1,1000,Joe Biden,42.1
Emerson,-1.1,1000,Donald Trump,43.2
Emerson,-1.1,1000,Robert F. Kennedy,5
Emerson,-1.1,1000,Cornel West,0.7
Emerson,-1.1,1000,Jill Stein,0.8
Emerson,-1.1,1000,Joe Biden,48.1
Emerson,-1.1,1000,Donald Trump,51.9
Emerson,-1.1,1000,Joe Biden,37.2
Emerson,-1.1,1000,Donald Trump,46.3
Emerson,-1.1,1000,Robert F. Kennedy,5.6
Emerson,-1.1,1000,Cornel West,1.2
Emerson,-1.1,1000,Jill Stein,1.2
Emerson,-1.1,1000,Joe Biden,49.3
Emerson,-1.1,1000,Donald Trump,50.7
Emerson,-1.1,1000,Joe Biden,37.1
Emerson,-1.1,1000,Donald Trump,42.1
Emerson,-1.1,1000,Robert F. Kennedy,7.7
Emerson,-1.1,1000,Cornel West,1.6
Emerson,-1.1,1000,Jill Stein,0.9
Emerson,-1.1,1000,Joe Biden,48.4
Emerson,-1.1,1000,Donald Trump,51.6
Emerson,-1.1,1000,Joe Biden,40.4
Emerson,-1.1,1000,Donald Trump,44.7
Emerson,-1.1,1000,Robert F. Kennedy,6.4
Emerson,-1.1,1000,Cornel West,0.6
Emerson,-1.1,1000,Jill Stein,0.8
Morning Consult,-0.3,10109,Joe Biden,43
Morning Consult,-0.3,10109,Donald Trump,43
Leger,0,887,Joe Biden,42
Leger,0,887,Donald Trump,43
Leger,0,887,Joe Biden,38
Leger,0,887,Donald Trump,41
Leger,0,887,Robert F. Kennedy,7
Leger,0,887,Jill Stein,2
Leger,0,887,Cornel West,1
Fabrizio/Impact,-0.3,500,Joe Biden,43
Fabrizio/Impact,-0.3,500,Donald Trump,42
Meeting Street Insights,0.2,500,Joe Biden,35
Meeting Street Insights,0.2,500,Donald Trump,40
Meeting Street Insights,0.2,500,Robert F. Kennedy,11
Meeting Street Insights,0.2,500,Jill Stein,2
Meeting Street Insights,0.2,500,Charles Ballay,2
Morning Consult,-0.3,4000,Joe Biden,43
Morning Consult,-0.3,4000,Donald Trump,43
Morning Consult,-0.3,4000,Joe Biden,42
Morning Consult,-0.3,4000,Donald Trump,43
HarrisX/Harris Poll,-0.1,1961,Joe Biden,48
HarrisX/Harris Poll,-0.1,1961,Donald Trump,52
HarrisX/Harris Poll,-0.1,1961,Joe Biden,41
HarrisX/Harris Poll,-0.1,1961,Donald Trump,45
HarrisX/Harris Poll,-0.1,1961,Robert F. Kennedy,14
HarrisX/Harris Poll,-0.1,1961,Joe Biden,39
HarrisX/Harris Poll,-0.1,1961,Donald Trump,46
HarrisX/Harris Poll,-0.1,1961,Robert F. Kennedy,12
HarrisX/Harris Poll,-0.1,1961,Jill Stein,2
HarrisX/Harris Poll,-0.1,1961,Cornel West,2
PPP,0,737,Joe Biden,34
PPP,0,737,Donald Trump,57
Morning Consult,-0.3,4000,Joe Biden,42
Morning Consult,-0.3,4000,Donald Trump,43
Marist,-0.9,1109,Joe Biden,50
Marist,-0.9,1109,Donald Trump,48
Marist,-0.9,1109,Joe Biden,42
Marist,-0.9,1109,Donald Trump,42
Marist,-0.9,1109,Robert F. Kennedy,11
Marist,-0.9,1109,Cornel West,2
Marist,-0.9,1109,Jill Stein,2
YouGov,-1.1,1288,Joe Biden,49
YouGov,-1.1,1288,Donald Trump,50
YouGov,-1.1,1262,Joe Biden,51
YouGov,-1.1,1262,Donald Trump,49
YouGov,-1.1,1262,Joe Biden,45
YouGov,-1.1,1262,Donald Trump,43
YouGov,-1.1,1262,Robert F. Kennedy,9
YouGov,-1.1,1262,Jill Stein,3
YouGov,-1.1,1226,Joe Biden,49
YouGov,-1.1,1226,Donald Trump,50
YouGov,-1.1,1226,Joe Biden,44
YouGov,-1.1,1226,Donald Trump,48
YouGov,-1.1,1226,Jill Stein,8
Muhlenberg,-1,417,Joe Biden,41
Muhlenberg,-1,417,Donald Trump,44
Muhlenberg,-1,417,Joe Biden,35
Muhlenberg,-1,417,Donald Trump,35
Muhlenberg,-1,417,Robert F. Kennedy,18
Morning Consult,-0.3,4000,Joe Biden,43
Morning Consult,-0.3,4000,Donald Trump,43
YouGov,-1.1,1470,Joe Biden,43
YouGov,-1.1,1470,Donald Trump,43
YouGov,-1.1,1470,Robert F. Kennedy,3
YouGov,-1.1,1470,Cornel West,0
YouGov,-1.1,1470,Jill Stein,0
Morning Consult,-0.3,4000,Joe Biden,43
Morning Consult,-0.3,4000,Donald Trump,44
CNN/SSRS,-0.6,967,Joe Biden,43
CNN/SSRS,-0.6,967,Donald Trump,49
CNN/SSRS,-0.6,967,Joe Biden,33
CNN/SSRS,-0.6,967,Donald Trump,42
CNN/SSRS,-0.6,967,Robert F. Kennedy,16
CNN/SSRS,-0.6,967,Cornel West,4
CNN/SSRS,-0.6,967,Jill Stein,3
Morning Consult,-0.3,4000,Joe Biden,43
Morning Consult,-0.3,4000,Donald Trump,43
SurveyUSA,-1.3,1109,Joe Biden,44
SurveyUSA,-1.3,1109,Donald Trump,44
SurveyUSA,-1.3,1109,Kamala Harris,39
SurveyUSA,-1.3,1109,Donald Trump,46
SurveyUSA,-1.3,1109,Gavin Newsom,33
SurveyUSA,-1.3,1109,Donald Trump,45
SurveyUSA,-1.3,1109,Pete Buttigieg,35
SurveyUSA,-1.3,1109,Donald Trump,46
SurveyUSA,-1.3,1109,Gretchen Whitmer,32
SurveyUSA,-1.3,1109,Donald Trump,46
SurveyUSA,-1.3,1109,Michelle Obama,44
SurveyUSA,-1.3,1109,Donald Trump,44
Quinnipiac,-0.5,1429,Joe Biden,46
Quinnipiac,-0.5,1429,Donald Trump,46
Quinnipiac,-0.5,1429,Joe Biden,37
Quinnipiac,-0.5,1429,Donald Trump,37
Quinnipiac,-0.5,1429,Robert F. Kennedy,16
Quinnipiac,-0.5,1429,Cornel West,3
Quinnipiac,-0.5,1429,Jill Stein,3
Change Research,0.6,2745,Joe Biden,38
Change Research,0.6,2745,Donald Trump,39
Change Research,0.6,2745,Robert F. Kennedy,8
YouGov,-1.1,1200,Joe Biden,36
YouGov,-1.1,1200,Donald Trump,45
YouGov,-1.1,1200,Robert F. Kennedy,8
